eda,p6b1,p6b2
47,2,7000
22,3,5160
23,3,5160
37,7, 
41,4,5160
38,8, 
64, , 
72,3,6020
58,2,8000
85, , 
54,2,8400
30, , 
23, , 
94, , 
83, , 
56, , 
50,2,10000
60,2,8000
23,2,8000
50,7, 
56,4,1935
19, , 
13, , 
51,7, 
41,7, 
21,7, 
20, , 
16, , 
56,4,8600
31,3,7310
32,4,7740
15, , 
85, , 
32,8, 
28, , 
17,7, 
57,4,6000
56, , 
19,7, 
43, , 
39,8, 
39,8, 
36,8, 
16, , 
34,8, 
38,8, 
30,4,3600
29,4,3225
60,3,4300
54, , 
32,7, 
19, , 
18, , 
35,3,9800
38,7, 
19, , 
15, , 
21, , 
62,4,5160
57,6,2709
37,2,6000
36,3,4300
16, , 
49, , 
14, , 
27,2,3000
24,7, 
96, , 
63, , 
62,7, 
58, , 
25,2,7400
73, , 
64,2,3200
58, , 
52,4,1290
29,3,3440
22,7, 
42, , 
32,3,2580
13, , 
27,2,5000
51,7, 
20, , 
49,4,7740
30,4,2580
27, , 
26, , 
30,4,7740
38,1,5000
35,1,5000
14, , 
12, , 
42,8, 
23, , 
20,8, 
15, , 
46,8, 
23,3,8600
22, , 
63,2,34000
56, , 
28,2,5000
25, , 
42,8, 
17, , 
46,3,6020
17, , 
47,7, 
46,1,10000
20, , 
18, , 
56,3,12900
56, , 
30,2,6000
25, , 
76,3,4300
74, , 
21,3,4300
20, , 
40,2,20000
34,2,16000
16, , 
14, , 
54,3,5160
55,2,50000
15, , 
13, , 
64,8, 
33,4,6000
32,4,2150
62, , 
37,7, 
85, , 
50, , 
57,1,4000
41,7, 
30,3,13200
63, , 
29,7, 
75, , 
77, , 
55,7, 
51,7, 
44,7, 
35,2,14000
42,2,9000
21,7, 
14, , 
41,8, 
68,7, 
78,7, 
39,7, 
43,4,3000
31,7, 
46,7, 
15,7, 
13, , 
66,7, 
60,2,3400
43,2,3600
39,7, 
37, , 
15, , 
19,7, 
21, , 
67,3,2580
33,8, 
13, , 
36,8, 
60,2,4000
67, , 
42, , 
49, , 
15, , 
13, , 
21, , 
70, , 
67, , 
47,7, 
23,3,4300
16, , 
46,7, 
32, , 
31,7, 
36,7, 
33,7, 
17, , 
15, , 
13, , 
74, , 
68,4,1290
36, , 
24,7, 
41,1,5000
38,2,14000
32,3,6450
31,3,4515
12, , 
42,7, 
40, , 
22, , 
17, , 
25,2,7000
24,1,6000
45,2,12000
45,2,1720
22,4,1720
14, , 
60, , 
29, , 
46,8, 
16, , 
50,8, 
50,8, 
17, , 
12, , 
55,1,40000
65, , 
63, , 
56, , 
76, , 
83, , 
81, , 
62,7, 
59,7, 
63, , 
43,7, 
84,7, 
75, , 
47,7, 
69, , 
66,3,2150
33,2,12000
29, , 
47,8, 
54,7, 
12, , 
43,8, 
41, , 
78, , 
79, , 
53,7, 
46,8, 
43,7, 
38,7, 
18,7, 
15, , 
13, , 
41,4,4300
55,7, 
50, , 
23, , 
70, , 
77, , 
39,7, 
68, , 
70,3,4300
27, , 
55,8, 
73, , 
68, , 
45,7, 
44, , 
40,4,9030
47,4,4816
50,7, 
64,3,2150
32,3,9460
31, , 
12, , 
36,7, 
35, , 
15, , 
64, , 
82, , 
90, , 
31,8, 
26, , 
79, , 
51, , 
31,3,8600
20, , 
18,3,7740
32, , 
40,2,12000
71, , 
39,7, 
23, , 
17, , 
56, , 
52,7, 
21, , 
16, , 
49,1,6000
25, , 
15, , 
58,7, 
22,7, 
38,3,6450
26, , 
14, , 
82, , 
52,3,5375
55,7, 
57, , 
30, , 
28,7, 
52,7, 
51, , 
16,4,645
18,7, 
17, , 
26,3,3010
55, , 
22,7, 
31, , 
35,8, 
56,7, 
57, , 
35,7, 
33,7, 
31,7, 
96, , 
70,4,2580
40, , 
21, , 
17, , 
49,4,3900
52,3,5590
29,3,4300
48,3,4300
31,7, 
24, , 
63, , 
40,8, 
35,8, 
32,8, 
65, , 
45,8, 
40, , 
26, , 
82, , 
32,8, 
36,8, 
35,8, 
54,3,6450
28,2,16000
75, , 
57,3,3440
60, , 
71, , 
71,7, 
51, , 
45,2,8000
42,3,1720
12, , 
22,2,9800
22, , 
70, , 
31, , 
69,8, 
73, , 
53, , 
56, , 
31,7, 
60,8, 
54,8, 
51, , 
58,7, 
26,7, 
30,2,10000
65,8, 
28,7, 
23, , 
71,7, 
69,1,1500
40,7, 
35,7, 
33,7, 
34, , 
40,8, 
49,8, 
45,4,6000
21, , 
18, , 
16, , 
32,4,3225
33,4,1290
14, , 
12, , 
33,8, 
13, , 
88, , 
53,8, 
50,8, 
45,8, 
26,8, 
48,8, 
45,8, 
27,8, 
72, , 
47,8, 
37,8, 
40, , 
41,8, 
16, , 
89, , 
54,2,5000
24,2,8000
51,3,6020
49,2,15000
21, , 
17, , 
50,1,20000
40, , 
77, , 
66, , 
35, , 
33, , 
80, , 
56, , 
36, , 
39,7, 
12, , 
55,8, 
50, , 
35, , 
36,8, 
30,8, 
29,8, 
13, , 
14, , 
72, , 
72, , 
57,2,3400
35, , 
31,8, 
22,4,2580
49,3,5160
31, , 
26,3,3440
25,3,3440
23,3,3440
55,3,1290
30,3,3440
30,4,2580
22,3,1290
68, , 
64, , 
34,7, 
39,7, 
18, , 
54, , 
27, , 
21,7, 
63,3,3010
31,2,3000
56, , 
71, , 
70, , 
96, , 
38,8, 
21, , 
55, , 
49,8, 
21, , 
14, , 
69, , 
41,8, 
63, , 
35,8, 
84, , 
46,7, 
41, , 
15, , 
71, , 
35, , 
38,7, 
49,4,9000
62, , 
20, , 
41, , 
52,2,4000
28,2,15000
27,1,20000
28,2,4000
54,1,5000
50, , 
20, , 
44,8, 
41, , 
19, , 
61, , 
48,8, 
55,8, 
41, , 
21, , 
78, , 
48,7, 
43, , 
12, , 
78, , 
52,3,860
67, , 
49,7, 
43, , 
50,3,5160
18, , 
47,7, 
65, , 
51,7, 
42,7, 
25, , 
35,8, 
14, , 
86, , 
67, , 
47,8, 
47,2,6400
18, , 
16, , 
56,7, 
65, , 
33,7, 
31,7, 
84, , 
83, , 
46,4,3870
22, , 
43,7, 
16, , 
61,7, 
58, , 
36, , 
80, , 
72, , 
56, , 
44,8, 
20, , 
36,8, 
36,8, 
13, , 
64, , 
59, , 
33,8, 
30,8, 
22, , 
81, , 
46,8, 
45, , 
25, , 
18, , 
13, , 
59, , 
78, , 
49,1,3000
82, , 
58, , 
60, , 
33,7, 
64,7, 
60, , 
31, , 
34,7, 
70, , 
25,3,3870
36,3,4300
17, , 
72,4,7740
74, , 
49,7, 
42,8, 
33,8, 
42, , 
37,7, 
33, , 
78, , 
39,3,5590
38, , 
16, , 
12, , 
40, , 
16, , 
15, , 
12, , 
49,8, 
49,7, 
17,8, 
80, , 
44, , 
48,7, 
34,7, 
38,7, 
79, , 
62,3,5160
52,4,1720
49,4,1720
44, , 
45, , 
18, , 
76, , 
66, , 
47,4,688
27, , 
26, , 
49,7, 
25,7, 
44,1,12000
38,1,12000
25, , 
28, , 
66,7, 
55, , 
25,7, 
16, , 
58,4,2580
32,3,4300
16, , 
15, , 
42,7, 
40,7, 
14, , 
12, , 
61, , 
72,3,6880
68, , 
33,7, 
22,3,5160
33,7, 
36,3,5160
20,3,2670
22,4,860
64,4,3225
54, , 
67, , 
25,7, 
37,2,9000
53,3,2580
43,3,7740
36,3,3225
17, , 
14, , 
14, , 
56,4,1720
57, , 
21,7, 
37,4,2150
38,3,7310
18, , 
16, , 
36,4,7525
40,4,2064
63,3,6450
57,4,1500
41,2,8000
41,7, 
19, , 
16, , 
12, , 
77,7, 
73, , 
51,7, 
45,7, 
21, , 
19, , 
50,4,5375
23, , 
66, , 
93, , 
56,2,7600
83, , 
73, , 
47,7, 
41, , 
33,7, 
29,7, 
38,2,6000
40,3,4515
13, , 
65,7, 
62, , 
26,2,3600
47,7, 
43,3,9030
28, , 
50,2,4800
30,3,8600
42,7, 
38,2,15000
79, , 
95, , 
66, , 
26, , 
74, , 
64,1,1500
35,2,14000
49,7, 
23, , 
16, , 
69,7, 
71,7, 
38,3,9890
14, , 
44, , 
62, , 
62, , 
43,7, 
39,3,3440
13, , 
36, , 
57,7, 
55,3,3010
46,2,24000
48,7, 
14, , 
73,2,12000
77, , 
72,3,860
23,7, 
17, , 
29, , 
28, , 
58, , 
66,4,6000
31,7, 
60,8, 
60, , 
60, , 
23,7, 
61,7, 
55,7, 
67,3,2150
48,2,7000
46,2,7000
18, , 
62,3,1290
36,2,3600
89, , 
46,3,10750
24,3,5160
86, , 
51,8, 
58,7, 
56,3,3870
33,3,5160
12, , 
61, , 
53,4,860
21,7, 
55,8, 
65,8, 
22, , 
62, , 
59, , 
26,8, 
75, , 
70, , 
38, , 
95, , 
43,2,10000
27,2,5000
68, , 
62, , 
67,2,7000
98,2,10000
98,2,10000
65,7, 
64, , 
28,7, 
84, , 
53,7, 
75, , 
49,7, 
35,8, 
14, , 
12, , 
70, , 
58,7, 
59,7, 
19, , 
31,3,3870
47,2,4400
24,3,3870
22, , 
60,7, 
63, , 
36,7, 
35, , 
26, , 
54, , 
17,7, 
23,8, 
59, , 
56, , 
38,7, 
39,3,12900
46,7, 
65, , 
42,7, 
36,7, 
53, , 
28, , 
78, , 
65, , 
33,8, 
13, , 
48,2,7000
46,4,2400
28,7, 
16, , 
77, , 
55, , 
73, , 
77, , 
23,3,6450
47,7, 
27, , 
24, , 
22, , 
58,2,7000
77, , 
75, , 
53, , 
58,2,3000
51,4,172
24,7, 
21, , 
50,7, 
20, , 
57,7, 
60, , 
62, , 
39, , 
84, , 
40,7, 
38,7, 
57, , 
31,8, 
20,2,14000
77, , 
42,8, 
29,8, 
21,7, 
20,7, 
49, , 
39, , 
64, , 
43,8, 
31,8, 
33, , 
67, , 
44,8, 
19, , 
46,3,15480
45,8, 
27,3,9030
25,8, 
60,3,8600
59,3,4300
29,3,3870
12, , 
21,3,5160
12, , 
43,1,30000
43,1,12000
17, , 
15, , 
53,2,30000
48,7, 
19, , 
51,8, 
46, , 
26, , 
21,8, 
51,1,25000
24, , 
21,1,6000
51,7, 
30,4,430
28, , 
48,7, 
40,7, 
29,2,10000
21, , 
38,7, 
35,7, 
19, , 
16, , 
60,7, 
55, , 
56,4,1290
24,3,8600
20, , 
16, , 
40,3,7740
38, , 
17,3,1290
35,8, 
34, , 
79, , 
52,8, 
46, , 
21,8, 
17, , 
16, , 
22,8, 
46,8, 
45,8, 
20, , 
65, , 
67, , 
27,4,6450
46,3,5160
45, , 
23,3,5160
20,2,3000
19, , 
60, , 
61, , 
33,4,2150
65,2,5000
60, , 
19, , 
21,4,3870
40, , 
46,4,4300
73,7, 
61, , 
32,7, 
26,4,1290
61,4,6450
56, , 
31, , 
63, , 
51,4,5160
49, , 
31,4,4500
25, , 
71, , 
72, , 
51,4,3440
44,4,4300
16, , 
56,8, 
32,7, 
26,8, 
46,2,7800
44,8, 
69,7, 
79,7, 
47,2,14700
25,7, 
23, , 
81, , 
43,1,1000
73, , 
70,7, 
41,3,6880
58,3,8600
94, , 
85, , 
76, , 
46, , 
56,2,16000
28, , 
20, , 
41,3,4300
42, , 
19, , 
14, , 
66,4,2580
43,4,2580
22,4,2580
24,3,4730
18, , 
39,2,7600
75, , 
78, , 
55,7, 
52, , 
50,7, 
47,8, 
19, , 
29,8, 
75, , 
64, , 
45,7, 
27, , 
12, , 
41,2,4000
40,2,7200
19,2,4600
17, , 
43,8, 
48,8, 
46,8, 
41,8, 
57, , 
51, , 
26,7, 
21, , 
19, , 
23,8, 
71, , 
66, , 
56,8, 
48, , 
23,8, 
25,8, 
23, , 
83,8, 
43,8, 
19, , 
24,8, 
21,8, 
38,8, 
38, , 
68,8, 
65,8, 
47,8, 
50,8, 
23, , 
21, , 
24, , 
66,8, 
62, , 
87, , 
83, , 
55, , 
35,8, 
34,8, 
72, , 
64,7, 
44,3,2150
46,7, 
61,2,6000
57,3,430
50,3,5160
50, , 
48,7, 
23,7, 
47,8, 
46, , 
29,8, 
28,8, 
26, , 
44,7, 
41, , 
17, , 
39,3,6450
36, , 
59, , 
54, , 
22, , 
30,7, 
70, , 
54,7, 
62,8, 
23, , 
20, , 
72,8, 
68, , 
33,8, 
66, , 
59, , 
29,7, 
26, , 
30,8, 
34,3,10320
44,7, 
43,7, 
16, , 
13, , 
88, , 
82,7, 
50,2,4600
50,3,6450
43,7, 
20, , 
16, , 
35,2,7000
27,2,5400
28,2,7000
41,3,4730
16,3,1505
14, , 
48,7, 
98,7, 
34,1,20000
52,7, 
47,7, 
29,4,13500
26,7, 
34,7, 
32, , 
28, , 
29, , 
62,4,4500
62,4,774
52,8, 
59,8, 
52,3,4300
50,4,1290
30, , 
27,7, 
70, , 
65,7, 
67,4,860
67,4,1290
51,6,860
56,7, 
23,7, 
39,7, 
15, , 
75, , 
45,7, 
63,7, 
61,8, 
75,2,6000
52,3,8600
24,4,7740
22,2,5000
60,7, 
51, , 
30,7, 
26, , 
22, , 
34,7, 
34, , 
14, , 
54,8, 
51,8, 
14, , 
58,1,14000
59,1,10000
28,2,12000
24,2,10000
19, , 
73, , 
72, , 
27,8, 
84,3,5160
73, , 
78, , 
48,7, 
44, , 
41, , 
38,4,9000
36, , 
14, , 
12, , 
64,7, 
65, , 
31, , 
31, , 
22, , 
84, , 
47,7, 
38,7, 
38,8, 
43,2,7000
41, , 
18, , 
17, , 
65,3,5160
66, , 
84, , 
53,3,6450
59,3,6450
32, , 
42,4,1720
18, , 
24,4,1720
17, , 
41,4,4300
60, , 
54, , 
78,7, 
76, , 
64, , 
66,3,7310
33, , 
33, , 
54,2,6000
55, , 
29, , 
27,7, 
28,7, 
53,2,11000
21, , 
52,4,3225
22, , 
20, , 
64,3,4300
52, , 
29, , 
28, , 
25, , 
33, , 
32, , 
26,3,8600
21, , 
80, , 
48,2,5800
17, , 
14, , 
70, , 
63, , 
58, , 
34,2,6000
74, , 
95, , 
46,8, 
40,8, 
51, , 
43, , 
41,2,40000
40,2,30000
72, , 
53,4,12900
52, , 
27,7, 
26,2,10000
55,7, 
57, , 
35, , 
57,3,2150
53, , 
54,7, 
34,7, 
25,3,4300
30,3,2150
43,7, 
68, , 
46,8, 
48,2,16000
47, , 
24, , 
22, , 
50,3,4300
39, , 
63, , 
62, , 
33,7, 
34,7, 
55,4,1720
70,4,4500
46,4,4300
43, , 
76, , 
69, , 
60, , 
42,7, 
38,7, 
35,2,24000
32,1,9000
29,4,2580
45,4,7740
45, , 
26,2,8000
25,1,5000
73,1,6000
72, , 
45,7, 
72, , 
26, , 
50,7, 
56,2,14000
36,7, 
38,7, 
12, , 
66,2,30000
35,7, 
37, , 
13, , 
46,4,3000
37,3,9890
38, , 
13, , 
43,3,6450
41,3,3440
23,7, 
17, , 
56, , 
56, , 
19, , 
25, , 
23, , 
87, , 
83, , 
66,3,4300
54,7, 
43,7, 
19, , 
15, , 
37,8, 
30,8, 
41,4,7740
32, , 
92,7, 
82, , 
42,8, 
38,7, 
43,8, 
36, , 
15, , 
12, , 
52,4,7500
53,4,5375
28,7, 
61,8, 
22, , 
62,2,3600
78, , 
47,7, 
65, , 
61, , 
41,2,24000
37,7, 
18, , 
16, , 
14, , 
12, , 
42, , 
28,3,8600
25, , 
62,3,12900
55,4,1720
39, , 
44, , 
40, , 
15, , 
74, , 
39,2,7200
37, , 
63,8, 
64, , 
58, , 
55,7, 
33,8, 
38,7, 
46,2,10400
36,3,21500
37,2,7000
17, , 
16, , 
53, , 
32,7, 
58, , 
52, , 
51,3,2150
33,8, 
80, , 
77, , 
65, , 
48, , 
68, , 
34,7, 
60,8, 
33,4,6450
15, , 
18,3,4300
64, , 
63, , 
65, , 
49,8, 
46, , 
29,7, 
24, , 
55,7, 
53,7, 
23, , 
20, , 
37,7, 
20,2,4000
18,2,4000
15, , 
59,3,6450
57, , 
39,1,7000
13, , 
85, , 
33,3,3870
15, , 
37,8, 
34, , 
16, , 
58,4,1935
53,4,7740
36,3,6450
53,3,4300
75,4,774
59, , 
72,8, 
70, , 
22, , 
37,8, 
49,7, 
49, , 
28, , 
20, , 
19, , 
69, , 
17, , 
44,8, 
21, , 
17, , 
16, , 
53,4,10320
56, , 
29, , 
26, , 
94, , 
48,8, 
30,7, 
27,3,6450
25,3,5590
51,2,14000
33,2,6800
54,1,8000
50,7, 
28,7, 
19, , 
70,3,4300
38, , 
60,3,2150
24,3,3440
54,2,5000
48,2,5000
25, , 
17, , 
14, , 
45,4,3870
49,7, 
21,3,4730
27,1,5000
72, , 
78, , 
63, , 
62, , 
33,7, 
48,7, 
52, , 
19,7, 
15, , 
81, , 
78, , 
57,7, 
46,7, 
33,8, 
13, , 
68, , 
73, , 
46,4,2150
70, , 
83, , 
31,4,6450
29,7, 
39,2,5000
40, , 
47,4,7500
39, , 
41,7, 
41, , 
21, , 
61, , 
86, , 
51,8, 
51,8, 
49,8, 
25,8, 
15, , 
20, , 
42,8, 
42,8, 
22, , 
15, , 
63,4,6000
62,4,2580
32,7, 
28,3,12900
22, , 
52,3,10750
49,3,8600
18,2,5000
24,1,10500
25, , 
66,7, 
32,7, 
29,8, 
27,7, 
22,7, 
49,3,8600
47, , 
25,3,4300
19, , 
18, , 
27,7, 
28,3,9030
55,7, 
25,7, 
33,7, 
40, , 
17,3,2150
14, , 
50,3,6450
49,3,5160
20,3,5590
27, , 
25,7, 
80, , 
43,3,8600
32, , 
50,3,6450
45, , 
26,7, 
24,7, 
37,8, 
30,7, 
63, , 
43, , 
25,1,12000
56,7, 
68, , 
43,3,4300
31,3,3440
53, , 
64,3,1290
46,8, 
28,8, 
54, , 
49,7, 
42, , 
24,7, 
21, , 
18, , 
46,7, 
44, , 
13, , 
71, , 
71, , 
62,3,4300
50,7, 
40, , 
20,7, 
15, , 
28,3,5590
25,4,1720
82, , 
82, , 
51,7, 
71,7, 
48,7, 
46,7, 
75, , 
80, , 
45,3,6450
45,3,6450
22,7, 
15, , 
17,4,4300
40,7, 
26,7, 
62,7, 
28,3,6450
30,4,3225
48,7, 
39,4,2150
24, , 
33,7, 
66, , 
69, , 
34,7, 
38,7, 
22, , 
77, , 
76, , 
46,7, 
20, , 
49,4,10320
51, , 
24,3,8600
19, , 
17, , 
48,8, 
39, , 
44,7, 
69, , 
73, , 
46,7, 
69, , 
24,7, 
42,4,6880
41, , 
19, , 
13, , 
69, , 
73, , 
39,8, 
35,8, 
33,1,12000
32,8, 
28,8, 
36,1,1100
47,4,6450
46,7, 
20, , 
18, , 
16, , 
69, , 
33,1,800
44,8, 
41,7, 
59, , 
28,7, 
24,7, 
33,7, 
28,3,5590
19, , 
47,8, 
44, , 
14, , 
22, , 
23,7, 
30,8, 
27, , 
39,4,5160
40,4,3225
14, , 
75, , 
43,7, 
80, , 
79, , 
64, , 
43, , 
45,3,4300
39, , 
17, , 
14, , 
48,2,4400
57,7, 
49,7, 
25,7, 
23,7, 
51,7, 
48,3,3440
12, , 
40,8, 
39, , 
21,8, 
13, , 
71, , 
67, , 
36,1,8000
30,7, 
53,4,4300
35,3,4300
20, , 
17,7, 
14, , 
13, , 
12, , 
59,1,22000
60,2,23000
21,1,5000
44,3,4300
22, , 
24,3,21500
23,3,3440
62,2,3200
73, , 
42, , 
43,7, 
18,3,3655
16,4,3225
24,3,4300
21,7, 
21, , 
57,7, 
53, , 
44,2,6000
34,7, 
31,7, 
53,7, 
23, , 
72,3,2150
40, , 
59, , 
55, , 
50, , 
53, , 
56,7, 
43,2,10000
68, , 
42,3,7310
36, , 
50,2,27000
41, , 
70, , 
56,8, 
51,8, 
28,7, 
25,7, 
24, , 
31,8, 
82, , 
76, , 
23,7, 
23,7, 
23,2,6000
69,4,10320
35,7, 
35,7, 
22,3,4300
43,4,2150
72,7, 
46, , 
14, , 
34,8, 
53,7, 
15, , 
12, , 
37,8, 
14, , 
71, , 
66, , 
71,7, 
56, , 
66,7, 
30,7, 
33,7, 
31,7, 
54,7, 
24,8, 
21, , 
19,7, 
20, , 
39, , 
40,7, 
43,7, 
43,4,1290
20, , 
15, , 
12, , 
54,2,6000
50,1,6000
32,7, 
28,3,21500
21,2,6000
47,2,16000
21, , 
51,4,6000
18, , 
52, , 
49,7, 
28,7, 
26,3,5590
54,1,4000
22,3,8600
20,7, 
35, , 
62,1,3000
61, , 
30, , 
56,4,1720
50,7, 
19, , 
91, , 
74,8, 
73, , 
45,3,2150
71, , 
65, , 
51,4,5160
44,8, 
23,8, 
85, , 
46,8, 
46,8, 
47,8, 
22, , 
51,2,9000
25, , 
57, , 
53,7, 
51,2,10000
19, , 
59, , 
56, , 
36,3,6450
67, , 
66, , 
41, , 
69, , 
53,2,8200
53,3,2580
27,2,7800
24, , 
21,2,6000
52,3,5160
52,2,6400
28, , 
30,3,4730
55, , 
88, , 
59, , 
76, , 
52,8, 
41,1,2000
82, , 
83, , 
50, , 
36,3,2795
15, , 
14, , 
19, , 
51,3,5590
51, , 
22,4,3000
48,8, 
54,4,4644
48,4,2580
19, , 
41,3,4300
38,4,1548
19,3,5375
15, , 
55,2,5000
36,2,6000
34,7, 
29,7, 
65, , 
70, , 
42,7, 
41,7, 
29,1,1500
32,1,8000
32,4,6000
13, , 
65,7, 
76, , 
36,7, 
44,7, 
45,8, 
50,8, 
47,2,68000
23,7, 
14, , 
22,7, 
25,7, 
77, , 
71,7, 
47, , 
45,7, 
41,7, 
69, , 
33,8, 
79,8, 
66, , 
16, , 
72, , 
24, , 
42,8, 
39,8, 
17,8, 
13,8, 
48,8, 
48, , 
15, , 
71, , 
67, , 
43,2,8000
43, , 
76, , 
66, , 
43, , 
67,4,10320
56,7, 
24, , 
61,4,3870
18,7, 
40,7, 
29,1,6000
24, , 
53,3,5590
29, , 
25,7, 
42,2,8000
42,4,4150
19, , 
15, , 
48,2,2500
68,4,860
54,3,1720
54,3,1720
35,7, 
32,8, 
30,7, 
28,8, 
26,7, 
48,7, 
33, , 
40,2,4000
41,2,10000
64, , 
19,7, 
24,7, 
73, , 
64, , 
38,1,5000
40, , 
16, , 
12, , 
68,4,645
44,3,8600
35,3,4300
64,7, 
55,7, 
20, , 
68,2,6000
45, , 
21,7, 
43,7, 
32, , 
34,2,7200
33, , 
15, , 
72, , 
52,7, 
46,1,9000
17, , 
15, , 
52,7, 
51,8, 
21, , 
18, , 
54,4,6450
36, , 
40,7, 
36, , 
45,2,14000
49,2,14000
58,3,8600
58, , 
58,4,7740
57, , 
40,4,6000
33, , 
38, , 
38,7, 
15, , 
34,4,5160
41,3,6020
15, , 
63, , 
61, , 
32, , 
25, , 
73, , 
54, , 
58,1,5000
48, , 
28,1,5000
30, , 
67,4,5676
66, , 
64, , 
39, , 
19, , 
26,1,5000
48,3,4730
53,8, 
51,8, 
77, , 
72, , 
41,2,10000
41, , 
14, , 
41, , 
19,8, 
14, , 
42,8, 
40,7, 
39,7, 
53,2,9600
23, , 
27,2,7000
49,1,8000
46,2,9800
61,2,11000
58,3,8600
53,4,6450
25,7, 
79, , 
71, , 
68, , 
39,2,10000
33,3,6450
50,7, 
25, , 
23,4,1290
53, , 
27,3,23550
21,7, 
44,7, 
42,7, 
51,7, 
49,7, 
45, , 
22,4,1075
18, , 
17,4,1075
28,2,11000
76, , 
40,7, 
58,7, 
67, , 
34, , 
16, , 
75, , 
73, , 
77, , 
56,7, 
51, , 
21, , 
34,4,10320
41,7, 
30,1,2000
45, , 
49,7, 
47,7, 
54,7, 
53,2,3200
45,4,1290
24, , 
24,3,4300
21,4,1720
20,4,1720
18, , 
52, , 
51, , 
25,7, 
29,7, 
31,7, 
12, , 
31,3,4300
31,2,3000
83, , 
48, , 
45, , 
45,3,4730
58,7, 
29, , 
27,2,7000
32, , 
94, , 
26,3,5160
35, , 
51, , 
52,3,6450
77, , 
77, , 
51,7, 
66, , 
67, , 
71,8, 
29, , 
40,7, 
38,7, 
51,1,2500
68, , 
68, , 
31, , 
28, , 
41, , 
20, , 
44,8, 
43,8, 
36,8, 
70,4,9000
63,4,4300
77, , 
76, , 
48,7, 
48,4,8600
25,7, 
16, , 
60,8, 
76, , 
51,7, 
59, , 
30, , 
27,7, 
28,7, 
30,7, 
57,4,7740
58,7, 
36, , 
13, , 
63,2,6000
67,7, 
38,7, 
26,7, 
69, , 
39,7, 
35, , 
72, , 
70, , 
45,7, 
22,8, 
20,8, 
57, , 
43,3,4730
44,2,12000
23,7, 
17, , 
34,3,8600
29, , 
79, , 
39,3,5160
18,7, 
51, , 
47,7, 
76, , 
38,4,2580
39,3,7740
20, , 
13, , 
60,3,6450
57,7, 
33,7, 
26,7, 
25, , 
23, , 
27,7, 
49,2,16000
61, , 
58,3,4300
55,8, 
23,7, 
91, , 
46,8, 
45,8, 
17, , 
14, , 
62, , 
69, , 
43,7, 
37,8, 
30, , 
62,7, 
43,8, 
40, , 
17, , 
13, , 
56,2,8000
39,1,7000
47, , 
21, , 
20, , 
13, , 
35,8, 
63,8, 
58,7, 
28, , 
47,1,4000
33, , 
23,7, 
15, , 
61,4,1290
51,7, 
24,7, 
23, , 
30,7, 
33,7, 
52,8, 
51,8, 
25,8, 
23, , 
60,2,5600
36,3,5160
24,4,6450
13, , 
68, , 
65, , 
30,4,1720
33,3,6880
12, , 
55,8, 
57,8, 
29,7, 
32,7, 
25,8, 
28, , 
51,7, 
17, , 
16, , 
33,8, 
32,8, 
30,8, 
54,7, 
19, , 
18, , 
60, , 
30,4,11610
15, , 
47,2,18000
38,1,1000
69, , 
67, , 
68, , 
65, , 
37,3,1720
36,7, 
34, , 
33,7, 
64, , 
65, , 
70,4,3870
49,7, 
41, , 
77, , 
59, , 
35,8, 
42,7, 
42, , 
16, , 
63, , 
32,7, 
75, , 
97, , 
65,3,8600
22, , 
50,8, 
45, , 
20, , 
18, , 
16, , 
14, , 
70, , 
68, , 
55,7, 
57,7, 
17, , 
63, , 
26,7, 
32, , 
29,7, 
67, , 
67,4,3225
53, , 
25, , 
18, , 
61,8, 
52,4,3870
50,7, 
26, , 
19, , 
27,3,7740
34, , 
12, , 
48, , 
24,8, 
21,3,5590
21, , 
24,2,8000
22,2,5200
34,3,7740
61,7, 
77, , 
60, , 
42,8, 
30,8, 
62,2,11600
58,4,860
60, , 
29,7, 
25,7, 
66, , 
64, , 
40,7, 
43,7, 
29, , 
56,4,2580
37,3,7310
14, , 
13, , 
32, , 
31,7, 
76,2,8000
74, , 
38,2,6000
42,8, 
37,7, 
43,8, 
26,7, 
28,8, 
46,8, 
47, , 
29, , 
72, , 
74, , 
49,7, 
33,7, 
36,7, 
34,8, 
52, , 
19, , 
14, , 
30,7, 
12, , 
63, , 
26,3,4730
57,3,4300
23, , 
63,7, 
47,3,5160
14, , 
22, , 
21, , 
40, , 
77,7, 
77, , 
56,7, 
52, , 
33,3,2150
25, , 
47, , 
42,7, 
16, , 
19, , 
20, , 
20, , 
70,3,5160
82, , 
80, , 
44,3,5160
26,3,3870
15, , 
60,7, 
60, , 
27, , 
57,3,10750
61,8, 
58, , 
49,3,4300
26,2,4000
30,2,5200
63, , 
43,1,2500
41,7, 
21,7, 
20, , 
94, , 
53,7, 
54,1,8500
66, , 
44,7, 
42,7, 
38,7, 
88, , 
56,7, 
58, , 
38,1,15000
47,7, 
48, , 
42,7, 
42,7, 
54,3,8600
46, , 
15, , 
33,4,6000
34, , 
14, , 
50,8, 
53, , 
20, , 
18, , 
36,1,15000
37,3,6450
34, , 
56, , 
19,3,4035
30, , 
64, , 
76,3,6450
31,3,6450
27,4,4300
48, , 
17,4,3010
48,3,15050
64,2,6400
61, , 
34,7, 
94, , 
40, , 
41,7, 
38, , 
43,7, 
74, , 
40,3,1720
50,2,1600
12, , 
48,7, 
48, , 
17, , 
48,7, 
47, , 
20, , 
18, , 
32,2,23000
28,2,12000
46,7, 
45, , 
16, , 
50,8, 
50, , 
36,7, 
